"","timebyday","timestamp","season","pm2.5","Iws","Is","Ir","DEWP","TEMP","PRES","cbwd_data"
"221","2013-08-09",15926,"Spring",36.0416666666667,14.6041666666667,0,0,18.2916666666667,28.5833333333333,1000.54166666667,"cv"
"222","2013-08-10",15927,"Spring",88.3333333333333,4.97,0,0,22.25,28.75,1004.25,"cv"
"223","2013-08-11",15928,"Spring",123,6.09208333333333,0,0.75,23.5833333333333,27.5,1005.58333333333,"NE"
"224","2013-08-12",15929,"Spring",53.2083333333333,30.6666666666667,0,0.125,21.7916666666667,26.625,1004.58333333333,"NE"
"225","2013-08-13",15930,"Spring",79.4166666666667,8.77,0,0.0416666666666667,22.2083333333333,28.0833333333333,1004.33333333333,"NE"
"226","2013-08-14",15931,"Spring",62.125,13.3004166666667,0,0,22.25,28.3333333333333,1003.70833333333,"NE"
"227","2013-08-15",15932,"Spring",100.916666666667,18.9491666666667,0,0,24.2083333333333,29.375,1002.29166666667,"NE"
"228","2013-08-16",15933,"Spring",107.666666666667,7.78625,0,0.208333333333333,24.7916666666667,28.2083333333333,997.333333333333,"cv"
"229","2013-08-17",15934,"Spring",44.6666666666667,44.9525,0,0,14.8333333333333,31,1000.58333333333,"NW"
"230","2013-08-18",15935,"Spring",15.8333333333333,3.24083333333333,0,0,14.375,28.0833333333333,1007.625,"cv"
"231","2013-08-19",15936,"Spring",25.1304347826087,4.93739130434783,0,0,14.304347826087,27.3478260869565,1009.82608695652,"cv"
"232","2013-08-20",15937,"Spring",92.0833333333333,5.03083333333333,0,0.375,20.375,25.5,1008.83333333333,"cv"
"233","2013-08-21",15938,"Spring",100.739130434783,11.7591304347826,0,0,19.7826086956522,26.0869565217391,1007.52173913043,"NE"
"234","2013-08-22",15939,"Spring",121.047619047619,5.34333333333333,0,0.285714285714286,19.7142857142857,23.6190476190476,1008.57142857143,"cv"
"235","2013-08-23",15940,"Spring",61.0833333333333,10.3904166666667,0,0,16.25,26.9583333333333,1008.70833333333,"NW"
"236","2013-08-24",15941,"Spring",38.2916666666667,7.36083333333333,0,0,14.4583333333333,26.5416666666667,1008.83333333333,"cv"
"237","2013-08-25",15942,"Spring",44.5833333333333,9.61125,0,0,15.4166666666667,27.0833333333333,1006.25,"cv"
"238","2013-08-26",15943,"Spring",53.875,15.3845833333333,0,0,16.2083333333333,27,1005.375,"NE"
"239","2013-08-27",15944,"Spring",54.75,44.0408333333333,0,0.0833333333333333,18.5,24.2083333333333,1007.16666666667,"NE"
"240","2013-08-28",15945,"Spring",72.4166666666667,15.8033333333333,0,0.708333333333333,19.625,23.0833333333333,999.75,"cv"
"241","2013-08-29",15946,"Spring",36.5833333333333,60.9258333333333,0,0,10.9583333333333,24.75,1002.08333333333,"NW"
"242","2013-08-30",15947,"Spring",15.8,12.0725,0,0.1,9.1,21.8,1011.65,"cv"
"243","2013-08-31",15948,"Spring",23.75,4.65708333333333,0,0,9.125,22.5,1011.54166666667,"cv"
"244","2013-09-01",15949,"Spring",48.4583333333333,4.20958333333333,0,0.125,12.625,22.7916666666667,1013.125,"cv"
"245","2013-09-02",15950,"Spring",59.875,5.19875,0,0,13.75,22.0833333333333,1015.41666666667,"cv"
"246","2013-09-03",15951,"Spring",99.5833333333333,5.2525,0,0,16,22.5416666666667,1015.875,"cv"
"247","2013-09-04",15952,"Spring",83.125,6.48375,0,1.33333333333333,16.75,20.4583333333333,1015.79166666667,"NE"
"248","2013-09-05",15953,"Spring",24.625,14.2333333333333,0,1.875,13.9583333333333,20.7083333333333,1014.125,"cv"
"249","2013-09-06",15954,"Spring",77.375,6.57208333333333,0,0.125,14.4583333333333,21.0416666666667,1015.79166666667,"NE"
"250","2013-09-07",15955,"Spring",82.0833333333333,3.72416666666667,0,0,12.9166666666667,22,1016.375,"cv"
"251","2013-09-08",15956,"Spring",111.666666666667,2.15625,0,0.0833333333333333,15.625,21.3333333333333,1016.125,"cv"
"252","2013-09-09",15957,"Spring",85.375,11.7383333333333,0,0.208333333333333,15.8333333333333,21.2916666666667,1012.66666666667,"NE"
"253","2013-09-10",15958,"Spring",66.4583333333333,13.3225,0,0,10.7916666666667,22.875,1011.875,"cv"
"254","2013-09-11",15959,"Spring",72.5833333333333,13.48875,0,0,12.7916666666667,21.4583333333333,1014.08333333333,"cv"
"255","2013-09-12",15960,"Spring",153.291666666667,13.2658333333333,0,0.0833333333333333,15.625,22.0833333333333,1011.45833333333,"NE"
"256","2013-09-13",15961,"Spring",103.772727272727,10.4913636363636,0,0.318181818181818,17,19.8181818181818,1006.04545454545,"NE"
"257","2013-09-14",15962,"Spring",72.8333333333333,6.52125,0,0,12.0416666666667,23.1666666666667,1008.04166666667,"NW"
"258","2013-09-15",15963,"Spring",24.8333333333333,6.53833333333333,0,0,5.5,20.375,1013.41666666667,"cv"
"259","2013-09-16",15964,"Spring",57.125,5.58458333333333,0,0,12.7916666666667,20.4166666666667,1011.45833333333,"cv"
"260","2013-09-17",15965,"Spring",103.458333333333,1.99041666666667,0,1.20833333333333,16.5833333333333,20,1014.54166666667,"cv"
"261","2013-09-18",15966,"Spring",115.75,3.50166666666667,0,0.166666666666667,17.7916666666667,21.4166666666667,1018.54166666667,"cv"
"262","2013-09-19",15967,"Spring",122.083333333333,4.31958333333333,0,0.125,17.5,21.7916666666667,1013.125,"cv"
"263","2013-09-20",15968,"Spring",67.7916666666667,6.685,0,0,13.25,22.0416666666667,1014.95833333333,"cv"
"264","2013-09-21",15969,"Spring",53.5833333333333,9.68541666666667,0,0,13.2916666666667,22.8333333333333,1015.125,"cv"
"265","2013-09-22",15970,"Spring",90.5,1.48666666666667,0,0.0416666666666667,15.5833333333333,20.2083333333333,1014.875,"cv"
"266","2013-09-23",15971,"Spring",44.2916666666667,31.8083333333333,0,4.375,9.16666666666667,16.2083333333333,1017.875,"NW"
"267","2013-09-24",15972,"Spring",15.375,12.6620833333333,0,0,2.41666666666667,14.4166666666667,1021.66666666667,"NW"
"268","2013-09-25",15973,"Spring",16.7083333333333,8.79166666666667,0,0,-1.79166666666667,16.4583333333333,1020.25,"cv"
"269","2013-09-26",15974,"Spring",53.8695652173913,4.88,0,0,5.65217391304348,15.4347826086957,1016.69565217391,"cv"
"270","2013-09-27",15975,"Spring",192.708333333333,6.0175,0,0,9.20833333333333,16.0833333333333,1011.375,"NE"
"271","2013-09-28",15976,"Spring",243.583333333333,3.35208333333333,0,0,9.95833333333333,15.875,1011,"NE"
"272","2013-09-29",15977,"Spring",229.916666666667,14.0820833333333,0,0,12.8333333333333,17.25,1017.08333333333,"NW"
"273","2013-09-30",15978,"Spring",149.291666666667,7.12916666666667,0,0,14.375,18.9583333333333,1018.375,"NE"
"274","2013-10-01",15979,"Spring",77.25,4.18916666666667,0,1.16666666666667,13.4166666666667,18.0833333333333,1016.79166666667,"cv"
"275","2013-10-02",15980,"Spring",19.1666666666667,7.615,0,0,3.58333333333333,16.4166666666667,1020.66666666667,"cv"
"276","2013-10-03",15981,"Spring",61.1666666666667,6.70291666666667,0,0,7.75,14.9166666666667,1017.91666666667,"NE"
"277","2013-10-04",15982,"Spring",153.458333333333,3.76208333333333,0,0,11.125,16.1666666666667,1013.95833333333,"NE"
"278","2013-10-05",15983,"Spring",307.666666666667,3.63125,0,0,11.9166666666667,16.9166666666667,1019.125,"cv"
"279","2013-10-06",15984,"Spring",219.75,1.97,0,0.0416666666666667,12.875,16.0416666666667,1022.25,"cv"
"280","2013-10-07",15985,"Spring",96.5,8.04583333333333,0,0,7.83333333333333,18.1666666666667,1022.16666666667,"cv"
"281","2013-10-08",15986,"Spring",62.45,4.9575,0,0,8.75,15.95,1020.3,"cv"
"282","2013-10-09",15987,"Spring",141.875,2.27041666666667,0,0,10.0833333333333,14.7083333333333,1010.875,"cv"
"283","2013-10-10",15988,"Spring",89.3333333333333,43.0816666666667,0,0,4.04166666666667,16.9166666666667,1010.54166666667,"NW"
"284","2013-10-11",15989,"Spring",56.0416666666667,2.62583333333333,0,0,2.79166666666667,14.75,1015.08333333333,"cv"
"285","2013-10-12",15990,"Spring",70.625,7.59666666666667,0,0.0416666666666667,5.95833333333333,15.5,1017.83333333333,"NW"
"286","2013-10-13",15991,"Spring",57.75,3.315,0,0.125,8.29166666666667,15.125,1018.54166666667,"cv"
"287","2013-10-14",15992,"Spring",40.3333333333333,18.30375,0,0.125,0.208333333333333,12.1666666666667,1025.95833333333,"cv"
"288","2013-10-15",15993,"Spring",21.5833333333333,4.26583333333333,0,0,-6.875,9.33333333333333,1030.33333333333,"cv"
"289","2013-10-16",15994,"Spring",59.5833333333333,8.73458333333333,0,0,-3,10.7916666666667,1025.33333333333,"cv"
"290","2013-10-17",15995,"Spring",160.75,8.62166666666667,0,0,2.25,10.5,1025.95833333333,"NE"
"291","2013-10-18",15996,"Spring",245.708333333333,3.42583333333333,0,0,4.375,11.0416666666667,1024.70833333333,"cv"
"292","2013-10-19",15997,"Spring",78.125,52.5658333333333,0,0.0416666666666667,-1.33333333333333,14.1666666666667,1025.08333333333,"NW"
"293","2013-10-20",15998,"Spring",28.5,4.15375,0,0,-2.75,12.6666666666667,1024.70833333333,"cv"
"294","2013-10-21",15999,"Spring",96.8333333333333,4.33416666666667,0,0,1.54166666666667,10.75,1022.91666666667,"cv"
"295","2013-10-22",16000,"Spring",151.136363636364,3.67681818181818,0,0.136363636363636,4.27272727272727,10.1818181818182,1022.09090909091,"cv"
"296","2013-10-23",16001,"Spring",28.3333333333333,20.2854166666667,0,0,-7.33333333333333,10.0416666666667,1022.16666666667,"NW"
"297","2013-10-24",16002,"Spring",22.6666666666667,39.5970833333333,0,0,-7.58333333333333,10.5,1026.625,"NW"
"298","2013-10-25",16003,"Spring",46.6666666666667,61.4129166666667,0,0,-3.70833333333333,11.5416666666667,1026.91666666667,"NW"
"299","2013-10-26",16004,"Spring",66.5833333333333,15.8325,0,0,-2.875,9.29166666666667,1022.41666666667,"cv"
"300","2013-10-27",16005,"Spring",220.541666666667,2.02833333333333,0,0,1.75,8.29166666666667,1017.58333333333,"cv"
"301","2013-10-28",16006,"Spring",316,11.1016666666667,0,0,3.5,10.2083333333333,1019.41666666667,"NW"
"302","2013-10-29",16007,"Spring",42.5,4.30333333333333,0,0,-2.375,9.66666666666667,1027.54166666667,"cv"
"303","2013-10-30",16008,"Spring",94.5833333333333,2.69875,0,0,-0.916666666666667,7.33333333333333,1027.83333333333,"cv"
"304","2013-10-31",16009,"Spring",162.833333333333,6.12708333333333,0,0,0.625,7.83333333333333,1027.25,"cv"
"305","2013-11-01",16010,"Spring",220.25,3.10916666666667,0,0.0416666666666667,2.625,8,1026.08333333333,"cv"
"306","2013-11-02",16011,"Spring",281.041666666667,6.70041666666667,0,0,4.04166666666667,8.33333333333333,1022.25,"cv"
"307","2013-11-03",16012,"Spring",61,25.8716666666667,0,0,-3.75,12.6666666666667,1024,"NW"
"308","2013-11-04",16013,"Spring",47.0416666666667,3.63041666666667,0,0,-3.58333333333333,9.625,1027.83333333333,"cv"
"309","2013-11-05",16014,"Spring",197.708333333333,1.85958333333333,0,0,0.375,8.66666666666667,1020.66666666667,"cv"
"310","2013-11-06",16015,"Spring",125.583333333333,36.7354166666667,0,0,-7.54166666666667,9.75,1017.375,"NW"
"311","2013-11-07",16016,"Spring",38.0833333333333,39.5825,0,0,-10.25,8.70833333333333,1020.79166666667,"cv"
"312","2013-11-08",16017,"Spring",162.125,1.63875,0,0,-2.91666666666667,6.41666666666667,1020.41666666667,"cv"
"313","2013-11-09",16018,"Spring",103.958333333333,13.7795833333333,0,0,-5.5,9.66666666666667,1023.58333333333,"NW"
"314","2013-11-10",16019,"Spring",19.0833333333333,107.962083333333,0,0,-25.875,5.08333333333333,1029.25,"NW"
"315","2013-11-11",16020,"Spring",37.9166666666667,8.325,0,0,-12.2916666666667,5.75,1028,"cv"
"316","2013-11-12",16021,"Spring",63.625,4.39541666666667,0,0,-7.375,6.625,1024.75,"cv"
"317","2013-11-13",16022,"Spring",190.958333333333,1.84083333333333,0,0,-1.75,5,1021.20833333333,"cv"
"318","2013-11-14",16023,"Spring",73.1666666666667,18.25625,0,0,-9.70833333333333,8.41666666666667,1018.58333333333,"NW"
"319","2013-11-15",16024,"Spring",113,4.88,0,0,-8.375,6.625,1017.04166666667,"cv"
"320","2013-11-16",16025,"Spring",55.625,84.6654166666667,0,0,-11.7916666666667,8.20833333333333,1018.83333333333,"NW"
"321","2013-11-17",16026,"Spring",13.7083333333333,54.2583333333333,0,0,-15.5,4.75,1024.375,"NW"
"322","2013-11-18",16027,"Spring",11.5,160.366666666667,0,0,-18.0833333333333,4.79166666666667,1026.66666666667,"NW"
"323","2013-11-19",16028,"Spring",38,6.1995652173913,0,0,-16.4782608695652,2.43478260869565,1025.08695652174,"cv"
"324","2013-11-20",16029,"Spring",75.2083333333333,7.74541666666667,0,0,-11.25,3.45833333333333,1023.29166666667,"NW"
"325","2013-11-21",16030,"Spring",128.583333333333,3.51541666666667,0,0,-8.75,3.95833333333333,1025.83333333333,"NW"
"326","2013-11-22",16031,"Spring",167.875,9.29625,0,0,-8.08333333333333,4.54166666666667,1024.29166666667,"NW"
"327","2013-11-23",16032,"Spring",228.391304347826,4.33086956521739,0,0,-7,6.08695652173913,1020,"NW"
"328","2013-11-24",16033,"Spring",102.875,13.1854166666667,0,0,-10,6.29166666666667,1015.41666666667,"NW"
"329","2013-11-25",16034,"Spring",21.9166666666667,95.2970833333333,0,0,-16.875,4.5,1017.33333333333,"NW"
"330","2013-11-26",16035,"Spring",28.7083333333333,27.13125,0,0,-19.625,0.916666666666667,1018.875,"NW"
"331","2013-11-27",16036,"Spring",7.45833333333333,219.329583333333,0,0,-27.2083333333333,-2.25,1026.91666666667,"NW"
"332","2013-11-28",16037,"Spring",25.5,407.353333333333,0,0,-26,1.70833333333333,1026.16666666667,"NW"
"333","2013-11-29",16038,"Spring",57.4166666666667,47.34625,0,0,-15.6666666666667,4.875,1020,"cv"
"334","2013-11-30",16039,"Spring",37.5833333333333,8.02458333333333,0,0,-15.375,3.91666666666667,1022.70833333333,"NW"
"335","2013-12-01",16040,"Spring",79.1666666666667,3.44416666666667,0,0,-14,2.91666666666667,1023.125,"cv"
"336","2013-12-02",16041,"Spring",133.583333333333,3.50083333333333,0,0,-12.2916666666667,2.20833333333333,1018.875,"NW"
"337","2013-12-03",16042,"Spring",92.5,10.28125,0,0,-12.875,6.5,1021.58333333333,"NW"
"338","2013-12-04",16043,"Spring",116.25,3.96833333333333,0,0,-10.2916666666667,4.54166666666667,1019.66666666667,"cv"
"339","2013-12-05",16044,"Spring",49.25,3.68791666666667,0,0,-13.7083333333333,4.875,1023.58333333333,"cv"
"340","2013-12-06",16045,"Spring",154.666666666667,1.71041666666667,0,0,-9.70833333333333,1.41666666666667,1019.58333333333,"cv"
"341","2013-12-07",16046,"Spring",343.916666666667,2.21583333333333,0,0,-5.375,0.166666666666667,1019.875,"cv"
"342","2013-12-08",16047,"Spring",232.25,20.25,0,0,-7.25,5.08333333333333,1020.54166666667,"NW"
"343","2013-12-09",16048,"Spring",17.3333333333333,120.545833333333,0,0,-16.6666666666667,2.08333333333333,1023.875,"NW"
"344","2013-12-10",16049,"Spring",29.5,38.09125,0,0,-16.625,0.0416666666666667,1019.70833333333,"NW"
"345","2013-12-11",16050,"Spring",28.6666666666667,41.4620833333333,0,0,-19.4583333333333,1.54166666666667,1019.41666666667,"cv"
"346","2013-12-12",16051,"Spring",23.1666666666667,35.5370833333333,0,0,-23.625,-2.875,1021.54166666667,"NW"
"347","2013-12-13",16052,"Spring",68.625,3.72458333333333,0,0,-21.6666666666667,-3.79166666666667,1025.54166666667,"cv"
"348","2013-12-14",16053,"Spring",63.7083333333333,6.75875,0,0,-22.3333333333333,-2.91666666666667,1028.70833333333,"cv"
"349","2013-12-15",16054,"Spring",50.25,3.74291666666667,0,0,-20.75,-0.916666666666667,1033.33333333333,"cv"
"350","2013-12-16",16055,"Spring",181.75,2.80791666666667,0,0,-14.75,-3.04166666666667,1031.125,"cv"
"351","2013-12-17",16056,"Spring",89.9166666666667,14.065,0,0,-17,-0.958333333333333,1033.125,"cv"
"352","2013-12-18",16057,"Spring",50.125,16.33625,0,0,-20.125,-4.79166666666667,1032.625,"cv"
"353","2013-12-19",16058,"Spring",41.5833333333333,9.85041666666667,0,0,-19.2916666666667,-5.375,1030.75,"cv"
"354","2013-12-20",16059,"Spring",41.7272727272727,6.48318181818182,0,0,-18.4545454545455,-4,1034.36363636364,"cv"
"355","2013-12-21",16060,"Spring",81.7083333333333,6.835,0,0,-18.2083333333333,-2.625,1035.16666666667,"cv"
"356","2013-12-22",16061,"Spring",177.958333333333,3.87291666666667,0,0,-14.6666666666667,-4.70833333333333,1032.33333333333,"cv"
"357","2013-12-23",16062,"Spring",149.833333333333,11.045,0,0,-15.625,-2.41666666666667,1032.04166666667,"cv"
"358","2013-12-24",16063,"Spring",315.916666666667,1.72791666666667,0,0,-11.6666666666667,-4.54166666666667,1034.04166666667,"cv"
"359","2013-12-25",16064,"Spring",180.708333333333,41.7333333333333,0,0,-14.875,-2.16666666666667,1028.33333333333,"NW"
"360","2013-12-26",16065,"Spring",14.625,245.887083333333,0,0,-23.4166666666667,-1.79166666666667,1034.04166666667,"NW"
"361","2013-12-27",16066,"Spring",31.9166666666667,259.740416666667,0,0,-21.5416666666667,-2.33333333333333,1030.375,"NW"
"362","2013-12-28",16067,"Spring",20.5652173913043,75.8686956521739,0,0,-22.8260869565217,-1.30434782608696,1026.30434782609,"NW"
"363","2013-12-29",16068,"Spring",53.6111111111111,11.3705555555556,0,0,-23.3888888888889,1.05555555555556,1020,"cv"
"364","2013-12-30",16069,"Spring",42.2307692307692,76.7376923076923,0,0,-21.6923076923077,5.53846153846154,1014.92307692308,"NW"
"365","2013-12-31",16070,"Spring",51.8333333333333,56.8766666666667,0,0,-18.6666666666667,4.66666666666667,1012.33333333333,"NW"
"366","2014-01-01",16071,"Spring",53.4166666666667,51.5916666666667,0,0,-17.1666666666667,6.625,1014.45833333333,"NW"
"367","2014-01-02",16072,"Spring",162.625,3.56958333333333,0,0,-9.20833333333333,0.375,1018.33333333333,"cv"
"368","2014-01-03",16073,"Spring",61.9166666666667,5.99666666666667,0,0,-13.375,2.75,1022.125,"NW"
"369","2014-01-04",16074,"Spring",150.416666666667,2.92416666666667,0,0,-7.25,-2,1022.875,"cv"
"370","2014-01-05",16075,"Spring",104.083333333333,15.2370833333333,0,0,-11.0833333333333,-0.916666666666667,1024.29166666667,"cv"
"371","2014-01-06",16076,"Spring",150.875,10.3554166666667,0.375,0,-5.29166666666667,-0.916666666666667,1026,"NE"
"372","2014-01-07",16077,"Spring",121.333333333333,9.57125,0,0,-12.25,-0.0833333333333333,1026.875,"NW"
"373","2014-01-08",16078,"Spring",19.25,25.7375,0,0,-23,-3.375,1033.625,"NW"
"374","2014-01-09",16079,"Spring",32.4166666666667,21.795,0,0,-25.7916666666667,-4.41666666666667,1031.79166666667,"NW"
"375","2014-01-10",16080,"Spring",79.8333333333333,3.985,0,0,-23.25,-4.75,1030.75,"cv"
"376","2014-01-11",16081,"Spring",156.708333333333,3.5,0,0,-20.7916666666667,-3.79166666666667,1030.33333333333,"NW"
"377","2014-01-12",16082,"Spring",26.5789473684211,8.4678947368421,0,0,-24.2631578947368,-1.42105263157895,1036.05263157895,"NW"
"378","2014-01-13",16083,"Spring",119.833333333333,1.93416666666667,0,0,-19.5,-5.5,1031.83333333333,"cv"
"379","2014-01-14",16084,"Spring",124.75,4.50666666666667,0,0,-18.2916666666667,-3.83333333333333,1033.875,"NW"
"380","2014-01-15",16085,"Spring",191.791666666667,4.41208333333333,0,0,-17.0833333333333,-2.83333333333333,1031.08333333333,"NW"
"381","2014-01-16",16086,"Spring",457.5,4.1725,0,0,-8.45833333333333,-0.916666666666667,1027.91666666667,"cv"
"382","2014-01-17",16087,"Spring",167.541666666667,18.0079166666667,0.166666666666667,0,-13.6666666666667,0.5,1031.33333333333,"cv"
"383","2014-01-18",16088,"Spring",71.25,18.3245833333333,0,0,-17.4583333333333,0.458333333333333,1032.66666666667,"cv"
"384","2014-01-19",16089,"Spring",131.166666666667,11.3220833333333,0,0,-10.5416666666667,0.0416666666666667,1024.83333333333,"cv"
"385","2014-01-20",16090,"Spring",10.4583333333333,175.352083333333,0,0,-22.0833333333333,0.0416666666666667,1029.58333333333,"NW"
"386","2014-01-21",16091,"Spring",42.375,109.365416666667,0,0,-21.75,-1.20833333333333,1032.04166666667,"cv"
"387","2014-01-22",16092,"Spring",154,3.47318181818182,0,0,-18.1818181818182,-3.77272727272727,1023.81818181818,"cv"
"388","2014-01-23",16093,"Spring",289.375,1.58125,0,0,-14.0416666666667,-3.08333333333333,1016.79166666667,"NW"
"389","2014-01-24",16094,"Spring",162.666666666667,10.63625,0,0,-16.9583333333333,2.5,1017.29166666667,"NW"
"390","2014-01-25",16095,"Spring",34.2083333333333,9.40541666666667,0,0,-19.125,1.79166666666667,1027,"cv"
"391","2014-01-26",16096,"Spring",55.6666666666667,15.93125,0,0,-10.5833333333333,-1.04166666666667,1029.125,"NE"
"392","2014-01-27",16097,"Spring",100.791666666667,15.5583333333333,0,0,-14.2916666666667,0.5,1019.125,"NW"
"393","2014-01-28",16098,"Spring",43.9166666666667,19.48125,0,0,-16.125,-0.0416666666666667,1027.75,"NE"
"394","2014-01-29",16099,"Spring",142.875,4.31875,0,0,-8.83333333333333,-2.5,1014.91666666667,"cv"
"395","2014-01-30",16100,"Spring",75.1666666666667,12.5720833333333,0,0,-17.6666666666667,1.95833333333333,1017.79166666667,"cv"
"396","2014-01-31",16101,"Spring",164.291666666667,10.7629166666667,0,0,-6.625,0.291666666666667,1019.33333333333,"cv"
"397","2014-02-01",16102,"Spring",156.833333333333,9.55833333333333,0,0,-3.625,2.66666666666667,1016,"cv"
"398","2014-02-02",16103,"Spring",74.375,38.0545833333333,0,0,-15.9583333333333,4.41666666666667,1015.04166666667,"cv"
"399","2014-02-03",16104,"Spring",7.41666666666667,54.1166666666667,0,0,-33.3333333333333,-1.20833333333333,1026.875,"NW"
"400","2014-02-04",16105,"Spring",25.75,33.0629166666667,0,0,-31.7083333333333,-3,1029.625,"NW"
"401","2014-02-05",16106,"Spring",102.375,5.3775,0,0,-18.1666666666667,-3.91666666666667,1028.70833333333,"NE"
"402","2014-02-06",16107,"Spring",145.25,2.3075,0,0,-13.0416666666667,-2.375,1029.91666666667,"cv"
"403","2014-02-07",16108,"Spring",102.25,37.86125,7.125,0,-7.25,-3.375,1027.33333333333,"SE"
"404","2014-02-08",16109,"Spring",60.0416666666667,23.455,4.375,0,-11.9166666666667,-2.95833333333333,1027.83333333333,"cv"
"405","2014-02-09",16110,"Spring",13.375,63.9641666666667,0,0,-21.375,-5.875,1036.45833333333,"NW"
"406","2014-02-10",16111,"Spring",23.9166666666667,14.5854166666667,0,0,-19.7916666666667,-6.33333333333333,1035.04166666667,"cv"
"407","2014-02-11",16112,"Spring",124.833333333333,4.50666666666667,0,0,-15.5416666666667,-6.04166666666667,1028.29166666667,"cv"
"408","2014-02-12",16113,"Spring",143.583333333333,10.04125,0,0,-16.4583333333333,-2.66666666666667,1032.29166666667,"cv"
"409","2014-02-13",16114,"Spring",211.166666666667,43.9791666666667,0.125,0,-10.5833333333333,-2.20833333333333,1034.83333333333,"NE"
"410","2014-02-14",16115,"Spring",286.5,2.08166666666667,0,0,-9,-3.125,1026.45833333333,"cv"
"411","2014-02-15",16116,"Spring",372,3.55875,0,0,-7.95833333333333,-1.79166666666667,1024.41666666667,"cv"
"412","2014-02-16",16117,"Spring",273.875,14.4933333333333,0,0,-9.625,0.75,1029.08333333333,"cv"
"413","2014-02-17",16118,"Spring",80.7916666666667,14.1379166666667,0,0,-13.4583333333333,0.875,1034.75,"NE"
"414","2014-02-18",16119,"Spring",67.0869565217391,18.5247826086957,0.0434782608695652,0,-11.8695652173913,-1.47826086956522,1032.34782608696,"NE"
"415","2014-02-19",16120,"Spring",78.4166666666667,6.94666666666667,0,0,-13.0833333333333,-0.541666666666667,1028.66666666667,"cv"
"416","2014-02-20",16121,"Spring",260.217391304348,16.8317391304348,0.130434782608696,0,-6.04347826086957,-1.73913043478261,1030.21739130435,"NE"
"417","2014-02-21",16122,"Spring",331.083333333333,1.99375,0,0,-6.29166666666667,-0.875,1028.29166666667,"cv"
"418","2014-02-22",16123,"Spring",339.583333333333,6.87083333333333,0,0,-4.70833333333333,2.66666666666667,1029.79166666667,"cv"
"419","2014-02-23",16124,"Spring",293.304347826087,4.96739130434783,0,0,-5.60869565217391,1.78260869565217,1030.73913043478,"cv"
"420","2014-02-24",16125,"Spring",351.625,2.77208333333333,0,0,-4.95833333333333,3.45833333333333,1027.41666666667,"cv"
"421","2014-02-25",16126,"Spring",442.666666666667,2.6975,0,0,-4.29166666666667,2.45833333333333,1026.04166666667,"NW"
"422","2014-02-26",16127,"Spring",407.666666666667,4.1325,0,0.291666666666667,-1.16666666666667,4.66666666666667,1022.83333333333,"NW"
"423","2014-02-27",16128,"Spring",19.9166666666667,27.9804166666667,0,0,-16.4166666666667,4.45833333333333,1028.625,"NW"
"424","2014-02-28",16129,"Spring",97.4166666666667,3.85458333333333,0,0,-7.5,1.41666666666667,1026.58333333333,"cv"
"425","2014-03-01",16130,"Spring",84.9166666666667,14.95375,0,0,-15.375,5.08333333333333,1023.29166666667,"NW"
"426","2014-03-02",16131,"Spring",154.583333333333,7.98916666666667,0,0,-8.16666666666667,3.875,1022.45833333333,"NE"
"427","2014-03-03",16132,"Spring",245.208333333333,5.92333333333333,0,0,-5.91666666666667,1,1021.95833333333,"cv"
"428","2014-03-04",16133,"Spring",59.7916666666667,46.21375,0,0,-19.25,4.125,1026.08333333333,"NW"
"429","2014-03-05",16134,"Spring",24.9583333333333,32.3520833333333,0,0,-21.4166666666667,2.33333333333333,1028.20833333333,"cv"
"430","2014-03-06",16135,"Spring",18.0833333333333,12.6108333333333,0,0,-26.625,2.75,1029.79166666667,"NW"
"431","2014-03-07",16136,"Spring",59.6666666666667,7.56416666666667,0,0,-18.6666666666667,2.5,1029.375,"NE"
"432","2014-03-08",16137,"Spring",174.791666666667,6.61625,0,0,-7.54166666666667,3.75,1023.41666666667,"NE"
"433","2014-03-09",16138,"Spring",123.041666666667,10.32125,0,0,-9.79166666666667,3.29166666666667,1025.95833333333,"NE"
"434","2014-03-10",16139,"Spring",101.458333333333,10.0425,0,0,-7.33333333333333,2.75,1023.91666666667,"NE"
"435","2014-03-11",16140,"Spring",204.708333333333,6.94666666666667,0,0,-6.41666666666667,6.83333333333333,1017.66666666667,"cv"
"436","2014-03-12",16141,"Spring",18.0833333333333,8.45375,0,0,-19.125,7.08333333333333,1025.33333333333,"NW"
"437","2014-03-13",16142,"Spring",22.75,8.71916666666667,0,0,-21.125,6.58333333333333,1021.66666666667,"cv"
"438","2014-03-14",16143,"Spring",22.875,37.1404166666667,0,0,-21.2916666666667,11.0833333333333,1018,"cv"
"439","2014-03-15",16144,"Spring",109.041666666667,10.6920833333333,0,0,-10.5,11,1010.75,"NE"
"440","2014-03-16",16145,"Spring",124.625,13.05125,0,0,-9.04166666666667,11.625,1014.91666666667,"NE"
"441","2014-03-17",16146,"Spring",91.0833333333333,40.8079166666667,0,0,-7.66666666666667,12.7916666666667,1012.04166666667,"NW"
"442","2014-03-18",16147,"Spring",39.9583333333333,35.9641666666667,0,0,-9.70833333333333,11.7083333333333,1021.91666666667,"NE"
"443","2014-03-19",16148,"Spring",59.6666666666667,18.4391666666667,0,0,-7.83333333333333,8.79166666666667,1022.54166666667,"cv"
"444","2014-03-20",16149,"Spring",10.3333333333333,33.8404166666667,0,0,-16,11.75,1026.25,"NW"
